"","ID","replicate","D_bare_only","D_nurse_only","D_both"
"163","17","13",2.69713358116897,3.78397729045905,2.55048617558921
"164","17","14",2.92256422299952,3.69945519412056,2.22259771773586
"165","17","15",4.47983411527917,2.95804882370615,2.57258097036769
"166","17","16",2.92256422299952,3.02348668894234,NA
"167","17","17",3.70838334149692,3.26024570391638,2.46641154360682
"168","17","18",3.29136709253904,3.0763829274238,2.69575746137715
"169","17","19",4.47983411527917,4.70315292686398,2.6319987052126
"170","17","20",4.47983411527917,4.70315292686398,2.55048617558921
"171","17","21",2.75519814243309,3.63786694861583,2.46895069975479
"172","17","22",2.52839138081072,3.37986139079624,2.92256422299952
"173","17","23",2.95804882370615,3.71894146949266,2.65978232820699
"174","17","24",2.58783206186665,2.58783206186665,3.45348238732828
"175","17","25",NA,3.45802622695548,2.92256422299952
"176","17","26",2.92256422299952,3.47713056766978,NA
"177","17","27",3.68134503854028,5.18304681180964,3.29044967934449
"178","17","28",2.43621833863178,3.28494292666929,3.11479527497503
"179","17","29",2.60924442046203,3.67109445391224,2.53998538239699
"180","17","30",2.92256422299952,2.84031420981176,2.96703813605984
"181","17","31",2.52839138081072,3.30491889485566,2.92256422299952
"182","17","32",2.95804882370615,4.54407574907022,3.02331960085926
"183","17","33",2.65978232820699,NA,2.95804882370615
"184","17","34",2.94030652335283,NA,2.08473389027996
"185","17","35",3.80605737393936,3.9393097774114,2.64887154116599
"186","17","36",2.90908800431192,3.12866329336934,2.5906547119181
"187","17","37",3.42913040915171,2.59032327072101,2.97907988770638
"188","17","38",2.95804882370615,2.70483702573891,2.57258097036769
"189","17","39",3.97609715032563,2.25694344444228,2.94030652335283
"190","17","40",3.29044967934449,3.23398357844072,3.21373605303732
"191","17","41",2.57258097036769,NA,3.27707648630229
"192","17","42",2.62107262069757,2.76138877240274,2.92256422299952
"193","17","43",1.71505398024513,3.19796939851574,2.52839138081072
"194","17","44",NA,2.35736821033159,2.69575746137715
"195","17","45",2.94030652335283,3.92451798072415,3.12833438455525
"196","17","46",3.1469745059871,3.22350956822627,2.67939128081565
"197","17","47",2.75519814243309,3.23410108746185,2.63971274212942
"198","17","48",3.23789541469765,2.82281503619077,2.87301359302854
"199","17","49",2.75519814243309,2.53803754683006,NA
"200","17","50",2.5498657470656,3.83897395809511,2.92256422299952
"201","17","51",2.92256422299952,2.67086389821103,3.23284845136843
"202","17","52",2.94030652335283,3.71307386927001,1.11129885886793
"203","17","53",3.29044967934449,2.68992876563108,3.9851522013958
"204","17","54",2.44039108752034,2.76745191533481,3.9851522013958
"205","17","55",2.92256422299952,2.53803754683006,NA
"206","17","56",2.52727143546347,2.80383395884019,2.22259771773586
"207","17","57",2.69575746137715,2.56093437139013,2.22259771773586
"208","17","58",2.30046467384111,3.36650510948543,2.57258097036769
"209","17","59",2.69575746137715,3.18855124995872,NA
"210","17","60",2.5498657470656,3.90425501402979,2.75519814243309
"211","17","61",2.92256422299952,2.92256422299952,2.09106137872797
"212","17","62",2.67939128081565,NA,3.88543943683815
"213","17","63",2.94030652335283,2.61787142188707,NA
"214","17","64",3.29817901373534,2.73434895208178,NA
"215","17","65",2.75519814243309,3.53795791314677,3.80963257522071
"216","17","66",2.69713358116897,3.40273113678711,2.93436908635078
"217","17","67",2.58783206186665,3.95164536334422,3.20734946543491
"218","17","68",2.94030652335283,NA,2.46895069975479
"219","17","69",3.29946959928431,4.35287775438094,3.70119916913935
"220","17","70",3.04482720872897,NA,4.07054781775789
"221","17","71",3.70119916913935,3.79331930298875,2.95804882370615
"222","17","72",2.25209997084639,3.47895600777165,NA
"223","17","73",2.69575746137715,2.92256422299952,2.7729404427864
"224","17","74",2.75519814243309,NA,2.45258451919329
"225","17","75",2.63957567942745,NA,NA
"226","18","1",2.11352356830462,2.44312335413696,NA
"227","18","2",2.55183540039671,3.20195299507026,2.3226882742894
"228","18","3",2.52459383719062,2.706581377146,2.18993245599536
"229","18","4",2.55183540039671,3.12240595676171,2.06723790711894
"230","18","5",2.19514663388182,3.34468902956631,3.03446421928236
"231","18","6",2.68298500134909,NA,1.90578025068623
"232","18","7",2.55183540039671,2.5372259763036,NA
"233","18","8",NA,1.95776744860933,3.03155869482095
"234","18","9",2.25627059665992,NA,2.68467075565565
"235","18","10",2.6696557504196,2.73112410203531,2.55183540039671
"236","18","11",3.56963146546868,2.9384960865978,3.43449665713787
"237","18","12",2.92464344981507,2.89302005909296,2.68467075565565
"238","18","13",2.11516353137831,2.36139544709549,NA
"239","18","14",3.5112819892452,2.4586138469181,2.55183540039671
"240","18","15",2.55183540039671,2.49875340072006,2.68467075565565
"241","18","16",2.55183540039671,2.48004098922332,2.66647414148402
"242","18","17",2.55183540039671,2.59428605459452,NA
"243","18","18",NA,3.18634349345645,3.03155869482095
"244","18","19",3.5112819892452,3.81363179624813,2.09521505422565
"245","18","20",2.23497191051762,2.64243710639472,2.55183540039671
"246","18","21",2.53440551188586,3.10961986907334,2.09521505422565
"247","18","22",2.12076216117151,2.38852446666147,1.82802951159401
"248","18","23",3.00854730625161,2.17769816888477,2.99489203555401
"249","18","24",2.55704957828317,NA,1.39474519207446
"250","18","25",2.1578020200576,2.93632674182207,NA
"251","18","26",2.55183540039671,NA,2.68467075565565
"252","18","27",1.88568130823572,2.61314334978833,4.03660111092298
"253","18","28",2.68467075565565,NA,2.26270383001355
"254","18","29",2.08641013114179,NA,1.377828766671
"255","18","30",2.22880782554147,2.55822260454178,1.55752903452653
"256","18","31",1.83470320899923,2.70537318042276,3.38285237835112
"257","18","32",2.0529857583808,3.34757939145485,1.83470320899923
"258","18","33",1.47613711330049,2.33685826906971,3.15034366283899
"259","18","34",3.04824875313553,NA,1.43624431122953
"260","18","35",2.67460772752168,NA,2.68467075565565
"261","18","36",1.34463840829899,3.68344259612278,2.35484522254879
"262","18","37",NA,3.52701179240703,2.35484522254879
"263","18","38",2.18993245599536,3.10348874406921,2.68467075565565
"264","18","39",3.47695401723614,2.74388069806389,3.2170555458967
"265","18","40",2.27439345827065,3.04515932295016,2.61825307802618
"266","18","41",2.25635013362483,3.46165781746156,2.6474127883207
"267","18","42",2.61825307802618,2.9911462087107,NA
"268","18","43",2.35484522254879,2.80062079396037,5.52136682144926
"269","18","44",2.91838048056246,2.80952881193623,2.68467075565565
"270","18","45",3.90502617134846,NA,1.82802951159401
"271","18","46",2.18993245599536,NA,2.68467075565565
"272","18","47",2.63650543105386,2.70890294318076,3.08853707852953
"273","18","48",2.93720201492203,4.03660111092298,2.25635013362483
"274","18","49",2.34059307381065,3.01437620484949,NA
"275","18","50",2.65016202776044,3.28084077733428,2.68467075565565
"276","18","51",3.27579483703332,2.0497679195073,2.11482021493021
"277","18","52",2.37611785570496,2.26555938221653,NA
"278","18","53",2.26467839685963,3.35576857004717,1.61138735183423
"279","18","54",2.12042442725193,2.43243424258335,3.10165302064533
"280","18","55",NA,3.64384565810268,1.9066018501561
"281","18","56",1.55752903452653,3.240270055139,2.18993245599536
"282","18","57",1.9327926296768,2.17079633706808,3.67469816652163
"283","18","58",2.5673179069275,1.95680294020538,NA
"284","18","59",NA,NA,2.65629921344271
"285","18","60",1.96070579292314,3.25050563286253,2.36676920330718
"286","18","61",2.18993245599536,2.82378798923061,2.3226882742894
"287","18","62",1.82802951159401,4.10301878855246,2.65629921344271
"288","18","63",2.61825307802618,2.96414458155041,2.45925601095152
"289","18","64",2.48004098922332,2.48004098922332,2.51899276197363
"290","18","65",NA,3.2319792980851,3.03155869482095
"291","18","66",NA,2.68467075565565,2.55183540039671
"292","18","67",NA,2.66329253254844,2.65629921344271
"293","18","68",3.52176852468642,3.02260002683734,2.55183540039671
"294","18","69",2.63038230041197,NA,1.64180450867862
"295","18","70",3.07659814934321,3.37564815793242,2.55183540039671
"296","18","71",4.67052312190768,3.90630448684112,2.19052615883631
"297","18","72",NA,2.60029169420235,3.03155869482095
"298","18","73",2.64191430944123,2.89325057249069,2.55183540039671
"299","18","74",2.55183540039671,3.36098934372913,NA
"300","18","75",2.61825307802618,1.79756913062655,3.07659814934321
"301","19","1",2.75435191486995,2.63160070870291,NA
"302","19","2",2.46533388614238,NA,NA
"303","19","3",1.86854070749587,2.54529268201597,NA
"304","19","4",3.23474311816276,2.83241567391181,2.09851797016652
"305","19","5",3.06212706478888,NA,2.75435191486995
"306","19","6",1.86854070749587,2.373014554425,3.06212706478888
"307","19","7",2.49615104090917,2.49615104090917,2.56167322905157
"308","19","8",3.06212706478888,2.9072419503367,NA
"309","19","9",2.75435191486995,NA,3.06212706478888
"310","19","10",2.31144631118291,2.373014554425,3.06212706478888
"311","19","11",3.06212706478888,3.06212706478888,2.373014554425
"312","19","12",1.86854070749587,1.86854070749587,2.90823948982941
"313","19","13",1.86854070749587,3.04629505882732,2.90823948982941
"314","19","14",NA,NA,3.06212706478888
"315","19","15",NA,3.06212706478888,NA
"316","19","16",NA,2.75435191486995,NA
"317","19","17",2.75435191486995,2.92999729802616,1.86854070749587
"318","19","18",NA,3.01331121339613,2.56167322905157
"319","19","19",2.75435191486995,NA,3.06212706478888
"320","19","20",NA,2.75435191486995,3.06212706478888
"321","19","21",NA,2.9517551062229,2.56167322905157
"322","19","22",NA,2.09851797016652,3.06212706478888
"323","19","23",1.50160369675065,2.63253464351354,NA
"324","19","24",NA,2.59068363998056,2.90823948982941
"325","19","25",NA,2.31144631118291,3.06212706478888
"326","19","26",NA,3.40735917153664,2.56167322905157
"327","19","27",3.06212706478888,2.54387544070426,1.86854070749587
"328","19","28",NA,2.53613092305613,NA
"329","19","29",2.75435191486995,2.67675059796749,2.77913905284902
"330","19","30",NA,1.86854070749587,3.06212706478888
"331","19","31",3.06212706478888,2.90823948982941,NA
"332","19","32",3.06212706478888,2.42502159849986,2.75435191486995
"333","19","33",1.86854070749587,2.63794993951626,2.90823948982941
"334","19","34",NA,2.77309471467284,NA
"335","19","35",NA,NA,2.75435191486995
"336","19","36",NA,2.31144631118291,NA
"337","19","37",2.90823948982941,2.02185888260964,NA
"338","19","38",NA,2.90823948982941,NA
"339","19","39",NA,2.90823948982941,NA
"340","19","40",NA,2.18234587420252,2.90823948982941
"341","19","41",NA,1.86854070749587,2.90823948982941
"342","19","42",2.75435191486995,2.03075753810276,NA
"343","19","43",1.86854070749587,2.63160070870291,NA
"344","19","44",2.90823948982941,2.22634857761755,NA
"345","19","45",1.86854070749587,2.49615104090917,2.90823948982941
"346","19","46",3.06212706478888,2.63739008726287,2.62525147788956
"347","19","47",NA,2.75435191486995,3.06212706478888
"348","19","48",3.06212706478888,3.23474311816276,2.31144631118291
"349","19","49",2.90823948982941,2.7177059799201,NA
"350","19","50",2.46533388614238,NA,2.75435191486995
"351","19","51",NA,1.44268402546308,3.06212706478888
"352","19","52",2.75435191486995,2.56167322905157,NA
"353","19","53",3.06212706478888,2.75435191486995,NA
"354","19","54",2.75435191486995,2.39381737205494,3.06212706478888
"355","19","55",2.34519135176257,2.77913905284902,2.75435191486995
"356","19","56",2.75435191486995,2.67675059796749,3.06212706478888
"357","19","57",2.77913905284902,4.11047412284181,NA
"358","19","58",NA,2.77913905284902,2.75435191486995
"359","19","59",NA,2.49615104090917,2.90823948982941
"360","19","60",NA,NA,2.90823948982941
"361","19","61",2.49615104090917,3.28790400449209,NA
"362","19","62",1.86854070749587,2.77309471467284,NA
"363","19","63",3.06212706478888,1.2329139878743,2.75435191486995
"364","19","64",2.75435191486995,2.91886000868629,NA
"365","19","65",NA,2.09851797016652,NA
"366","19","66",1.86854070749587,1.22103601843986,2.75435191486995
"367","19","67",NA,2.09851797016652,NA
"368","19","68",2.75435191486995,2.72804810376859,NA
"369","19","69",NA,2.90823948982941,NA
"370","19","70",2.90823948982941,2.56167322905157,NA
"371","19","71",2.75435191486995,2.67458272513771,NA
"372","19","72",NA,1.86854070749587,2.75435191486995
"373","19","73",NA,1.86854070749587,2.75435191486995
"374","19","74",2.75435191486995,NA,NA
"375","19","75",2.75435191486995,2.77309471467284,NA
"376","20","1",2.92256422299952,3.11048850249731,NA
"377","20","2",2.92256422299952,2.75257037225579,4.18630356675654
"378","20","3",2.52404669991677,3.34845505614192,NA
"379","20","4",2.92256422299952,2.57258097036769,NA
"380","20","5",4.33513545402763,NA,NA
"381","20","6",4.92647173844878,NA,2.92256422299952
"382","20","7",2.22259771773586,1.71238299287088,2.92256422299952
"383","20","8",NA,2.92256422299952,NA
"384","20","9",NA,NA,2.92256422299952
"385","20","10",NA,2.22259771773586,2.92256422299952
"386","20","11",2.92256422299952,4.44576155331514,NA
"387","20","12",NA,NA,2.92256422299952
"388","20","13",2.92256422299952,NA,2.22259771773586
"389","20","14",NA,NA,2.92256422299952
"390","20","15",NA,NA,2.92256422299952
"391","20","16",2.57258097036769,3.48155048238054,NA
"392","20","17",2.22259771773586,2.59032327072101,2.92256422299952
"393","20","18",2.22259771773586,2.24226588647621,NA
"394","20","19",2.92256422299952,NA,2.73918472155599
"395","20","20",NA,3.08159684266767,NA
"396","20","21",NA,NA,2.92256422299952
"397","20","22",NA,NA,2.92256422299952
"398","20","23",2.92256422299952,NA,2.22259771773586
"399","20","24",NA,2.57258097036769,NA
"400","20","25",2.72024391487879,2.92256422299952,NA
"401","20","26",NA,4.92647173844878,2.52404669991677
"402","20","27",2.22259771773586,NA,2.92256422299952
"403","20","28",2.22259771773586,3.77845767431373,2.92256422299952
"404","20","29",2.22259771773586,3.7146381608448,2.92256422299952
"405","20","30",2.22259771773586,3.92451798072415,NA
"406","20","31",NA,3.92451798072415,NA
"407","20","32",2.22259771773586,2.92256422299952,NA
"408","20","33",2.22259771773586,3.01755669951576,NA
"409","20","34",NA,3.78637790805438,NA
"410","20","35",NA,4.92647173844878,2.92256422299952
"411","20","36",4.33513545402763,3.35721122639472,NA
"412","20","37",NA,3.11048850249731,NA
"413","20","38",2.92256422299952,NA,3.112549176032
"414","20","39",3.112549176032,3.45327374081767,2.57258097036769
"415","20","40",2.92256422299952,3.76979304813691,NA
"416","20","41",NA,NA,2.92256422299952
"417","20","42",2.92256422299952,3.40713898859602,NA
"418","20","43",NA,2.92256422299952,NA
"419","20","44",NA,NA,2.92256422299952
"420","20","45",2.92256422299952,3.63254750281518,NA
"421","20","46",2.22259771773586,NA,2.92256422299952
"422","20","47",2.92256422299952,2.82140406893916,NA
"423","20","48",3.01755669951576,NA,2.42697815901493
"424","20","49",2.57258097036769,2.93961091662671,2.47969556313668
"425","20","50",NA,2.47969556313668,2.62811555409712
"426","20","51",2.92256422299952,2.57258097036769,NA
"427","20","52",2.57258097036769,2.48389226345295,3.112549176032
"428","20","53",NA,NA,2.92256422299952
"429","20","54",NA,2.57258097036769,NA
"430","20","55",3.01755669951576,3.34913164377756,NA
"431","20","56",NA,2.22259771773586,2.92256422299952
"432","20","57",2.92256422299952,NA,3.112549176032
"433","20","58",NA,2.57258097036769,NA
"434","20","59",NA,4.33513545402763,NA
"435","20","60",NA,2.22259771773586,2.92256422299952
"436","20","61",NA,2.92256422299952,NA
"437","20","62",1.11129885886793,2.92256422299952,NA
"438","20","63",NA,2.92256422299952,NA
"439","20","64",2.92256422299952,2.57258097036769,NA
"440","20","65",3.112549176032,3.112549176032,2.57258097036769
"441","20","66",1.84684195024137,2.57258097036769,NA
"442","20","67",2.92256422299952,2.74922395958084,NA
"443","20","68",NA,3.33969888588911,2.92256422299952
"444","20","69",1.96749035530337,NA,2.92256422299952
"445","20","70",2.22259771773586,NA,2.92256422299952
"446","20","71",NA,2.69624236785681,NA
"447","20","72",NA,NA,2.92256422299952
"448","20","73",NA,2.22259771773586,2.92256422299952
"449","20","74",4.92647173844878,5.74770668505573,2.92256422299952
"450","20","75",NA,NA,2.92256422299952
"451","21","1",2.92256422299952,2.51933835398721,5.74770668505573
"452","21","2",NA,2.33066796365892,3.112549176032
"453","21","3",0.923420975120686,3.34892050467582,NA
"454","21","4",2.49655002937323,NA,NA
"455","21","5",2.57258097036769,3.40741550858215,NA
"456","21","6",NA,3.92760669469575,NA
"457","21","7",NA,3.50135445045578,NA
"458","21","8",3.112549176032,2.83391165844759,2.92256422299952
"459","21","9",3.112549176032,1.84684195024137,2.92256422299952
"460","21","10",2.92256422299952,3.92760669469575,2.03471983398862
"461","21","11",5.74770668505573,2.66757344688393,2.38470308662044
"462","21","12",2.70735146296342,2.5457668812209,2.47969556313668
"463","21","13",2.35736821033159,4.33513545402763,NA
"464","21","14",2.92256422299952,3.05739974249863,NA
"465","21","15",2.66757344688393,3.79727431764855,2.92256422299952
"466","21","16",3.6646712018745,3.23242388226624,2.92256422299952
"467","21","17",2.38470308662044,NA,3.112549176032
"468","21","18",2.92256422299952,3.44705822145854,NA
"469","21","19",2.92256422299952,NA,1.58163571869326
"470","21","20",2.92256422299952,3.50570428609887,NA
"471","21","21",NA,2.92256422299952,NA
"472","21","22",NA,2.03471983398862,2.92256422299952
"473","21","23",2.92256422299952,3.74879294407955,NA
"474","21","24",NA,NA,2.92256422299952
"475","21","25",NA,3.79727431764855,2.92256422299952
"476","21","26",NA,3.79727431764855,NA
"477","21","27",NA,2.38470308662044,NA
"478","21","28",2.72024391487879,2.49213870292732,2.92256422299952
"479","21","29",4.43012793054386,3.29980912856411,2.92256422299952
"480","21","30",2.22259771773586,3.92760669469575,NA
"481","21","31",2.5437357062886,3.25231289030599,NA
"482","21","32",2.28354293256008,NA,2.70735146296342
"483","21","33",2.72024391487879,2.25531960406121,NA
"484","21","34",NA,2.98523657999914,2.49213870292732
"485","21","35",NA,1.84684195024137,NA
"486","21","36",NA,3.79683827431135,NA
"487","21","37",2.22259771773586,2.03471983398862,2.92256422299952
"488","21","38",NA,3.27238211767766,NA
"489","21","39",NA,2.03471983398862,NA
"490","21","40",NA,NA,2.5457668812209
"491","21","41",2.92256422299952,3.09199089818226,NA
"492","21","42",2.22259771773586,2.37103564847602,5.74770668505573
"493","21","43",2.92256422299952,NA,2.22259771773586
"494","21","44",2.92256422299952,2.33066796365892,NA
"495","21","45",2.92256422299952,2.38470308662044,NA
"496","21","46",NA,4.01951045724039,2.57258097036769
"497","21","47",NA,4.11992269399153,2.92256422299952
"498","21","48",2.35736821033159,2.49213870292732,2.38470308662044
"499","21","49",NA,2.84241736731961,NA
"500","21","50",NA,2.92256422299952,NA
"501","21","51",NA,NA,2.92256422299952
"502","21","52",NA,1.84684195024137,2.92256422299952
"503","21","53",2.92256422299952,2.57258097036769,2.49213870292732
"504","21","54",2.92256422299952,2.57258097036769,NA
"505","21","55",NA,2.22259771773586,2.92256422299952
"506","21","56",2.92256422299952,2.22259771773586,NA
"507","21","57",2.92256422299952,NA,2.42697815901493
"508","21","58",NA,2.42806195146389,NA
"509","21","59",NA,3.28647919216761,NA
"510","21","60",NA,2.75257037225579,NA
"511","21","61",NA,2.57258097036769,NA
"512","21","62",2.42697815901493,3.92760669469575,NA
"513","21","63",NA,NA,2.92256422299952
"514","21","64",2.49213870292732,NA,2.57258097036769
"515","21","65",NA,2.57258097036769,NA
"516","21","66",2.92256422299952,2.57258097036769,NA
"517","21","67",2.92256422299952,2.57258097036769,NA
"518","21","68",NA,2.57258097036769,NA
"519","21","69",2.57258097036769,3.22105024871945,NA
"520","21","70",NA,2.57258097036769,NA
"521","21","71",NA,2.92256422299952,NA
"522","21","72",NA,2.57258097036769,NA
"523","21","73",2.57258097036769,NA,NA
"524","21","74",2.92256422299952,2.82140406893916,2.22259771773586
"525","21","75",NA,2.92256422299952,NA
"526","40","1",NA,NA,NA
"527","40","2",NA,NA,NA
"528","40","3",NA,NA,NA
"529","40","4",NA,NA,NA
"530","40","5",NA,NA,NA
"531","40","6",NA,NA,NA
"532","40","7",NA,NA,NA
"533","40","8",NA,NA,NA
"534","40","9",NA,NA,NA
"535","40","10",NA,NA,NA
"536","40","11",NA,NA,NA
"537","40","12",NA,NA,NA
"538","40","13",NA,NA,NA
"539","40","14",NA,NA,NA
"540","40","15",NA,NA,NA
"541","40","16",NA,NA,NA
"542","40","17",NA,NA,NA
"543","40","18",NA,NA,NA
"544","40","19",NA,NA,NA
"545","40","20",NA,NA,NA
"546","40","21",NA,NA,NA
"547","40","22",NA,NA,NA
"548","40","23",NA,NA,NA
"549","40","24",NA,NA,NA
"550","40","25",NA,NA,NA
"551","41","1",NA,NA,NA
"552","41","2",NA,NA,NA
"553","41","3",NA,NA,NA
"554","41","4",NA,NA,NA
"555","41","5",NA,NA,NA
"556","41","6",NA,NA,NA
"557","41","7",NA,NA,NA
"558","41","8",NA,NA,NA
"559","41","9",NA,NA,NA
"560","41","10",NA,NA,NA
"561","41","11",NA,NA,NA
"562","41","12",NA,NA,NA
"563","41","13",NA,NA,NA
"564","41","14",NA,NA,NA
"565","41","15",NA,NA,NA
"566","41","16",NA,NA,NA
"567","41","17",NA,NA,NA
"568","41","18",NA,NA,NA
"569","41","19",NA,NA,NA
"570","41","20",NA,NA,NA
"571","41","21",NA,NA,NA
"572","41","22",NA,NA,NA
"573","41","23",NA,NA,NA
"574","41","24",NA,NA,NA
"575","41","25",NA,NA,NA
"576","42","1",NA,NA,NA
"577","42","2",NA,NA,NA
"578","42","3",NA,NA,NA
"579","42","4",NA,NA,NA
"580","42","5",NA,NA,NA
"581","42","6",NA,NA,NA
"582","42","7",NA,NA,NA
"583","42","8",NA,NA,NA
"584","42","9",NA,NA,NA
"585","42","10",NA,NA,NA
"586","42","11",NA,NA,NA
"587","42","12",NA,NA,NA
"588","42","13",NA,NA,NA
"589","42","14",NA,NA,NA
"590","42","15",NA,NA,NA
"591","42","16",NA,NA,NA
"592","42","17",NA,NA,NA
"593","42","18",NA,NA,NA
"594","42","19",NA,NA,NA
"595","42","20",NA,NA,NA
"596","42","21",NA,NA,NA
"597","42","22",NA,NA,NA
"598","42","23",NA,NA,NA
"599","42","24",NA,NA,NA
"600","42","25",NA,NA,NA
"601","43","1",NA,NA,NA
"602","43","2",NA,NA,NA
"603","43","3",NA,NA,NA
"604","43","4",NA,NA,NA
"605","43","5",NA,NA,NA
"606","43","6",NA,NA,NA
"607","43","7",NA,NA,NA
"608","43","8",NA,NA,NA
"609","43","9",NA,NA,NA
"610","43","10",NA,NA,NA
"611","43","11",NA,NA,NA
"612","43","12",NA,NA,NA
"613","43","13",NA,NA,NA
"614","43","14",NA,NA,NA
"615","43","15",NA,NA,NA
"616","43","16",NA,NA,NA
"617","43","17",NA,NA,NA
"618","43","18",NA,NA,NA
"619","43","19",NA,NA,NA
"620","43","20",NA,NA,NA
"621","43","21",NA,NA,NA
"622","43","22",NA,NA,NA
"623","43","23",NA,NA,NA
"624","43","24",NA,NA,NA
"625","43","25",NA,NA,NA
"626","44","1",NA,NA,NA
"627","44","2",NA,NA,NA
"628","44","3",NA,NA,NA
"629","44","4",NA,NA,NA
"630","44","5",NA,NA,NA
"631","44","6",NA,NA,NA
"632","44","7",NA,NA,NA
"633","44","8",NA,NA,NA
"634","44","9",NA,NA,NA
"635","44","10",NA,NA,NA
"636","44","11",NA,NA,NA
"637","44","12",NA,NA,NA
"638","44","13",NA,NA,NA
"639","44","14",NA,NA,NA
"640","44","15",NA,NA,NA
"641","44","16",NA,NA,NA
"642","44","17",NA,NA,NA
"643","44","18",NA,NA,NA
"644","44","19",NA,NA,NA
"645","44","20",NA,NA,NA
"646","44","21",NA,NA,NA
"647","44","22",NA,NA,NA
"648","44","23",NA,NA,NA
"649","44","24",NA,NA,NA
"650","44","25",NA,NA,NA
"651","44","26",NA,NA,NA
"652","44","27",NA,NA,NA
"653","44","28",NA,NA,NA
"654","44","29",NA,NA,NA
"655","44","30",NA,NA,NA
"656","44","31",NA,NA,NA
"657","44","32",NA,NA,NA
"658","44","33",NA,NA,NA
"659","44","34",NA,NA,NA
"660","44","35",NA,NA,NA
"661","44","36",NA,NA,NA
"662","44","37",NA,NA,NA
"663","44","38",NA,NA,NA
"664","44","39",NA,NA,NA
"665","44","40",NA,NA,NA
"666","44","41",NA,NA,NA
"667","44","42",NA,NA,NA
"668","44","43",NA,NA,NA
"669","44","44",NA,NA,NA
"670","44","45",NA,NA,NA
"671","44","46",NA,NA,NA
"672","44","47",NA,NA,NA
"673","44","48",NA,NA,NA
"674","44","49",NA,NA,NA
"675","44","50",NA,NA,NA
"676","45","1",NA,NA,NA
"677","45","2",NA,NA,NA
"678","45","3",NA,NA,NA
"679","45","4",NA,NA,NA
"680","45","5",NA,NA,NA
"681","45","6",NA,NA,NA
"682","45","7",NA,NA,NA
"683","45","8",NA,NA,NA
"684","45","9",NA,NA,NA
"685","45","10",NA,NA,NA
"686","45","11",NA,NA,NA
"687","45","12",NA,NA,NA
"688","45","13",NA,NA,NA
"689","45","14",NA,NA,NA
"690","45","15",NA,NA,NA
"691","45","16",NA,NA,NA
"692","45","17",NA,NA,NA
"693","45","18",NA,NA,NA
"694","45","19",NA,NA,NA
"695","45","20",NA,NA,NA
"696","45","21",NA,NA,NA
"697","45","22",NA,NA,NA
"698","45","23",NA,NA,NA
"699","45","24",NA,NA,NA
"700","45","25",NA,NA,NA
"701","46","1",NA,NA,NA
"702","46","2",NA,NA,NA
"703","46","3",NA,NA,NA
"704","46","4",NA,NA,NA
"705","46","5",NA,NA,NA
"706","46","6",NA,NA,NA
"707","46","7",NA,NA,NA
"708","46","8",NA,NA,NA
"709","46","9",NA,NA,NA
"710","46","10",NA,NA,NA
"711","46","11",NA,NA,NA
"712","46","12",NA,NA,NA
"713","46","13",NA,NA,NA
"714","46","14",NA,NA,NA
"715","46","15",NA,NA,NA
"716","46","16",NA,NA,NA
"717","46","17",NA,NA,NA
"718","46","18",NA,NA,NA
"719","46","19",NA,NA,NA
"720","46","20",NA,NA,NA
"721","46","21",NA,NA,NA
"722","46","22",NA,NA,NA
"723","46","23",NA,NA,NA
"724","46","24",NA,NA,NA
"725","46","25",NA,NA,NA
"726","46","26",NA,NA,NA
"727","46","27",NA,NA,NA
"728","46","28",NA,NA,NA
"729","46","29",NA,NA,NA
"730","46","30",NA,NA,NA
"731","46","31",NA,NA,NA
"732","46","32",NA,NA,NA
"733","46","33",NA,NA,NA
"734","46","34",NA,NA,NA
"735","46","35",NA,NA,NA
"736","46","36",NA,NA,NA
"737","46","37",NA,NA,NA
"738","46","38",NA,NA,NA
"739","46","39",NA,NA,NA
"740","46","40",NA,NA,NA
"741","46","41",NA,NA,NA
"742","46","42",NA,NA,NA
"743","46","43",NA,NA,NA
"744","46","44",NA,NA,NA
"745","46","45",NA,NA,NA
"746","46","46",NA,NA,NA
"747","46","47",NA,NA,NA
"748","46","48",NA,NA,NA
"749","46","49",NA,NA,NA
"750","46","50",NA,NA,NA
"751","47","1",NA,NA,NA
"752","47","2",NA,NA,NA
"753","47","3",NA,NA,NA
"754","47","4",NA,NA,NA
"755","47","5",NA,NA,NA
"756","47","6",NA,NA,NA
"757","47","7",NA,NA,NA
"758","47","8",NA,NA,NA
"759","47","9",NA,NA,NA
"760","47","10",NA,NA,NA
"761","47","11",NA,NA,NA
"762","47","12",NA,NA,NA
"763","47","13",NA,NA,NA
"764","47","14",NA,NA,NA
"765","47","15",NA,NA,NA
"766","47","16",NA,NA,NA
"767","47","17",NA,NA,NA
"768","47","18",NA,NA,NA
"769","47","19",NA,NA,NA
"770","47","20",NA,NA,NA
"771","47","21",NA,NA,NA
"772","47","22",NA,NA,NA
"773","47","23",NA,NA,NA
"774","47","24",NA,NA,NA
"775","47","25",NA,NA,NA
"776","48","1",NA,NA,NA
"777","48","2",NA,NA,NA
"778","48","3",NA,NA,NA
"779","48","4",NA,NA,NA
"780","48","5",NA,NA,NA
"781","48","6",NA,NA,NA
"782","48","7",NA,NA,NA
"783","48","8",NA,NA,NA
"784","48","9",NA,NA,NA
"785","48","10",NA,NA,NA
"786","48","11",NA,NA,NA
"787","48","12",NA,NA,NA
"788","48","13",NA,NA,NA
